"season","variable","inflow","outflow","total_flow","net_flow","lat","lon","capacity"
"Winter","4 Ave & E 12 St",1.59250234301781,1.60824742268041,3.20074976569822,-0.0157450796626055,40.732647,-73.99011,39
"Winter","Delancey St & Eldridge St",0.518931583880037,0.535613870665417,1.05454545454545,-0.0166822867853796,40.719383,-73.991479,31
"Winter","E 12 St & Ave C",0.666916588566073,0.685613870665417,1.35253045923149,-0.018697282099344,40.727243,-73.976831,41
"Winter","Willoughby St & Ashland Pl",0.184817244611059,0.184489222118088,0.369306466729147,0.000328022492970953,40.69178,-73.97877,31
"Winter","Sands St Gate",0.458481724461106,0.451874414245548,0.910356138706654,0.00660731021555766,40.699569,-73.979827,19
"Winter","W 30 St & 10 Ave",1.41893158388004,1.43903467666354,2.85796626054358,-0.0201030927835051,40.752694,-74.002353,56
"Winter","West St & Liberty St",1.52952202436739,1.56410496719775,3.09362699156514,-0.0345829428303654,40.711444,-74.014847,48
"Winter","2 Ave & E 125 St",0.212183692596064,0.216073102155576,0.42825679475164,-0.00388940955951264,40.802554,-73.933509,30
"Winter","E 149 St & Morris Ave",0.160777881911903,0.163823805060918,0.324601686972821,-0.00304592314901592,40.81734,-73.922962,35
"Winter","Lincoln Ave & E 134 St",0.0650421743205248,0.0663074039362699,0.131349578256795,-0.00126522961574507,40.808484,-73.928803,17
"Winter","Willis Ave & Bruckner Blvd",0.0637300843486411,0.0674320524835989,0.13116213683224,-0.00370196813495782,40.805701,-73.925177,19
"Winter","Lexington Ave & E 128 St",0.0684629803186504,0.0696344892221181,0.138097469540769,-0.00117150890346766,40.806414,-73.936085,24
"Winter","W 135 St & Lenox Terrace Pl",0.178444236176195,0.180927835051546,0.359372071227741,-0.00248359887535146,40.813619,-73.939336,29
"Winter","5 Ave & E 135 St",0.163589503280225,0.168322399250234,0.331911902530459,-0.00473289597000937,40.812191,-73.937838,21
"Winter","E 128 St & 3 Ave",0.0329896907216495,0.0324742268041237,0.0654639175257732,0.000515463917525771,40.805631,-73.934077,19
"Winter","Lincoln Ave & E 138 St",0.155295220243674,0.156841611996251,0.312136832239925,-0.00154639175257734,40.810893,-73.927311,26
"Winter","Adam Clayton Powell Blvd & W 130 St",0.204873477038425,0.210168697282099,0.415042174320525,-0.00529522024367385,40.812346,-73.946168,22
"Winter","E 132 St & Madison Ave",0.16522961574508,0.169587628865979,0.334817244611059,-0.00435801312089973,40.810224,-73.937195,19
"Winter","Morris Ave & E 142 St",0.0983598875351453,0.0985941893158388,0.196954076850984,-0.00023430178069353,40.814469,-73.924963,23
"Winter","Amsterdam Ave & W 131 St",0.078912839737582,0.0809746954076851,0.159887535145267,-0.00206185567010309,40.816355,-73.954295,19
"Winter","Grand Concourse & E 144 St",0.108294283036551,0.10834114339269,0.216635426429241,-4.68603561387115e-05,40.816576,-73.927987,23
"Winter","5 Ave & W 131 St",0.191752577319588,0.193955014058107,0.385707591377695,-0.00220243673851919,40.81014,-73.93973,20
"Winter","Willis Ave & E 137 St",0.138191190253046,0.138894095595127,0.277085285848172,-0.00070290534208059,40.808384,-73.923604,22
"Winter","Willis Ave & E 141 St",0.0889409559512652,0.0894095595126523,0.178350515463918,-0.00046860356138706,40.81093,-73.921606,19
"Winter","Convent Ave & W 135 St",0.169728209934395,0.178444236176195,0.34817244611059,-0.00871602624179943,40.818215,-73.950988,30
"Winter","Amsterdam Ave & W 136 St",0.12717900656045,0.135285848172446,0.262464854732896,-0.00810684161199623,40.819746,-73.951819,21
"Winter","E 133 St & Cypress Pl",0.0205248359887535,0.019165885660731,0.0396907216494845,0.00135895032802249,40.80262,-73.9174,19
"Winter","E 135 St & St Ann's Ave",0.0568416119962512,0.0579662605435801,0.114807872539831,-0.00112464854732896,40.805089,-73.918889,23
"Winter","E 134 St & Walnut Ave",0.0113870665417057,0.0108716026241799,0.0222586691658857,0.000515463917525773,40.800425,-73.911034,16
"Winter","St Nicholas Ave & W 137 St",0.145079662605436,0.146766635426429,0.291846298031865,-0.00168697282099342,40.818477,-73.947568,21
"Winter","Willow Ave & E 133 St",0.0533270852858482,0.0537019681349578,0.107029053420806,-0.000374882849109651,40.800933,-73.913863,21
"Winter","Baldwin at Montgomery",0,0,0,0,40.7236589,-74.0641943,14
"Winter","E 138 St & Grand Concourse",0.0597938144329897,0.0570759137769447,0.116869728209934,0.00271790065604499,40.813224,-73.930605,21
"Winter","Brook Ave & E 141 St",0.0547328959700094,0.0544517338331771,0.109184629803187,0.000281162136832241,40.809619,-73.917875,19
"Winter","E 138 St & Willow Ave",0.0316776007497657,0.031630740393627,0.0633083411433927,4.68603561387115e-05,40.804168,-73.911545,18
"Winter","Morris Ave & E 153 St",0.0460637300843486,0.0465791940018744,0.0926429240862231,-0.000515463917525771,40.820036,-73.921411,19
"Winter","Willis Ave & E 143 St",0.0745079662605436,0.0753514526710403,0.149859418931584,-0.000843486410496724,40.812299,-73.92037,23
"Winter","St Mary's St & Jackson Ave",0.065979381443299,0.0676663542642924,0.133645735707591,-0.00168697282099343,40.808891,-73.91081,19
"Winter","Walnut Ave & E 136 St",0.0297563261480787,0.0293345829428304,0.0590909090909091,0.000421743205248362,40.801657,-73.909513,17
"Winter","E 144 St & Brook Ave",0.034817244611059,0.0354264292408622,0.0702436738519213,-0.000609184629803187,40.811675,-73.917037,19
"Winter","Bradhurst Ave & W 148 St",0.116916588566073,0.119353327085286,0.236269915651359,-0.00243673851921274,40.825125,-73.941616,22
"Winter","Lenox Ave & W 144 St",0.125773195876289,0.128350515463918,0.254123711340206,-0.00257731958762886,40.819783,-73.936521,22
"Winter","Riverside Dr & W 138 St",0.137722586691659,0.145173383317713,0.282895970009372,-0.00745079662605436,40.823168,-73.955857,30
"Winter","W 146 St & Broadway",0.139925023430178,0.154732895970009,0.294657919400187,-0.0148078725398313,40.826969,-73.949738,30
"Winter","Riverside Dr & W 145 St",0.1072633552015,0.12244611059044,0.22970946579194,-0.015182755388941,40.827305,-73.951989,35
"Winter","W 145 St & Amsterdam Ave",0.140065604498594,0.163823805060918,0.303889409559513,-0.0237582005623243,40.825244,-73.947257,24
"Winter","E 149 St & Jackson Ave",0.0674320524835989,0.0685098406747891,0.135941893158388,-0.00107778819119025,40.813135,-73.909235,23
"Winter","E 149 St & Eagle Ave",0.0682286785379569,0.068369259606373,0.13659793814433,-0.000140581068416121,40.814046,-73.91186,19
"Winter","Melrose Ave & E 150 St",0.229943767572634,0.232989690721649,0.462933458294283,-0.00304592314901594,40.816827,-73.917338,31
"Winter","Adam Clayton Powell Blvd & W 141 St",0.189034676663543,0.194329896907216,0.383364573570759,-0.00529522024367385,40.819241,-73.941057,24
"Winter","W 144 St & Adam Clayton Powell Blvd",0.143720712277413,0.145501405810684,0.289222118088098,-0.00178069353327084,40.820877,-73.939249,24
"Winter","5 Av & W 139 St",0.198125585754452,0.201405810684161,0.399531396438613,-0.00328022492970945,40.815484,-73.935856,20
"Winter","W 133 St & 12 Ave",0.0863167760074977,0.0877225866916589,0.174039362699157,-0.00140581068416121,40.820003,-73.959089,19
"Winter","E 142 St & 3 Ave",0.0843955014058107,0.0849109653233365,0.169306466729147,-0.000515463917525771,40.812735,-73.923697,19
"Winter","E 138 St & Cypress Ave",0.0735238987816307,0.0743205248359887,0.147844423617619,-0.000796626054358013,40.805559,-73.914718,23
"Winter","Adam Clayton Powell Blvd & W 132 St",0.236691658856607,0.239925023430178,0.476616682286785,-0.00323336457357076,40.813539,-73.94521,23
"Winter","Lenox Ave & W 133 St",0.209090909090909,0.21377694470478,0.422867853795689,-0.00468603561387068,40.81296,-73.941878,27
"Winter","Southern Blvd & E 142 St",0.0177600749765698,0.0173383317713215,0.0350984067478913,0.000421743205248359,40.807347437082,-73.908097743988,23
"Winter","Brook Ave & E 138 St",0.0955482661668229,0.0836925960637301,0.179240862230553,0.0118556701030928,40.807408,-73.91924,23
"Winter","E 141 St & St Ann's Ave",0.0600281162136832,0.0610590440487348,0.121087160262418,-0.00103092783505155,40.808633,-73.916124,19
"Winter","Edgecombe Ave & W 141 St",0.239925023430178,0.244845360824742,0.48477038425492,-0.00492033739456418,40.820681,-73.945144,21
"Winter","E 141 St & Jackson Ave",0.0263355201499531,0.027788191190253,0.0541237113402062,-0.0014526710402999,40.806896,-73.911837,19
"Winter","E 147 St & Bergen Ave",0.0758669165885661,0.0759137769447048,0.151780693533271,-4.68603561386977e-05,40.814673,-73.91839,25
"Winter","Motorgate",0.322492970946579,0.322961574507966,0.645454545454546,-0.00046860356138706,40.7639089,-73.9477213,36
"Winter","Roosevelt Island Tramway",0.331818181818182,0.335660731021556,0.667478912839738,-0.0038425492033739,40.757284,-73.9536,39
"Winter","Southpoint Park",0.117666354264292,0.127225866916589,0.244892221180881,-0.00955951265229617,40.7537022541911,-73.9586520195007,36
"Winter","Hamilton Pl & W 140 St",0.0991096532333646,0.10759137769447,0.206701030927835,-0.00848172446110591,40.822756,-73.951346,21
"Winter","Edgecombe Ave & W 145 St",0.187910028116214,0.198969072164948,0.386879100281162,-0.0110590440487348,40.823498,-73.94386,31
"Winter","W 148 St & Amsterdam Ave",0.111012183692596,0.12211808809747,0.233130271790066,-0.0111059044048735,40.827075,-73.945909,23
"Winter","Wales Ave & E 147 St",0.0614339268978444,0.0618088097469541,0.123242736644798,-0.000374882849109651,40.811314,-73.907729,19
"Winter","Westchester Ave & Jackson Ave",0.0799906279287723,0.0828959700093721,0.162886597938144,-0.00290534208059981,40.816124,-73.908116,25
"Winter","Prospect Ave & E 151 St",0.0496719775070291,0.0514058106841612,0.10107778819119,-0.00173383317713215,40.814232,-73.903927,21
"Winter","W 147 St & Adam Clayton Powell Blvd",0.113964386129335,0.116541705716963,0.230506091846298,-0.00257731958762886,40.82281,-73.937413,25
"Winter","Broadway & W 131 St",0.189643861293346,0.193673851921275,0.38331771321462,-0.00402999062792878,40.817555,-73.957163,21
"Winter","St Ann's Ave & Westchester Ave",0.0774133083411434,0.0787722586691659,0.156185567010309,-0.0013589503280225,40.815887,-73.911918,19
"Winter","8 Ave & W 38 St",1.74376757263355,1.77999062792877,3.52375820056232,-0.0362230552952203,40.75461,-73.99177,65
"Winter","West End Ave & W 60 St",1.43509840674789,1.46129334582943,2.89639175257732,-0.026194939081537,40.77237,-73.99005,39
"Winter","McGinley Square",4.68603561387067e-05,0,4.68603561387067e-05,4.68603561387067e-05,40.7253399253558,-74.0676221251488,22
"Winter","Adam Clayton Powell Blvd & W 138 St",0.311761949390815,0.319259606373008,0.631021555763824,-0.00749765698219307,40.8169597103246,-73.9422959089279,23
"Winter","Broadway & W 133 St",0.170477975632615,0.173758200562324,0.344236176194939,-0.00328022492970947,40.8190344,-73.956156,21
"Winter","Macombs Pl & W 152 St",0.0986879100281162,0.103467666354264,0.202155576382381,-0.00477975632614809,40.826406,-73.937948,33
"Winter","Adam Clayton Powell Blvd & W 151 St",0.107122774133083,0.108528584817245,0.215651358950328,-0.00140581068416121,40.825289,-73.936232,18
"Winter","Lenox Ave & W 146 St",0.0977975632614808,0.0992970946579194,0.1970946579194,-0.00149953139643862,40.821111,-73.935971,24
"Winter","W 140 St & Riverside Dr",0.0499531396438613,0.0550140581068416,0.104967197750703,-0.00506091846298032,40.824013,-73.954743,23
"Winter","Broadway & W 153 St",0.0592314901593252,0.0662605435801312,0.125492033739456,-0.007029053420806,40.831327,-73.946665,20
"Winter","Riverside Dr & W 148 St",0.0965791940018744,0.100421743205248,0.197000937207123,-0.00384254920337394,40.829114,-73.950426,22
"Winter","Edgecombe Ave & W 150 St",0.0385660731021556,0.0426429240862231,0.0812089971883786,-0.00407685098406748,40.826881,-73.941427,20
"Winter","Brook Ave & E 148 St",0.068369259606373,0.0695407685098407,0.137910028116214,-0.00117150890346766,40.814383,-73.915368,20
"Winter","E 155 St & Courtlandt Ave",0.0279287722586692,0.0283505154639175,0.0562792877225867,-0.000421743205248359,40.82057,-73.917579,19
"Winter","Melrose Ave & E 154 St",0.0549203373945642,0.0556701030927835,0.110590440487348,-0.000749765698219308,40.819609,-73.916071,19
"Winter","Bergen Ave & E 152 St",0.0563261480787254,0.0582474226804124,0.114573570759138,-0.00192127460168697,40.817166,-73.914737,21
"Winter","St Nicholas Ave & W 150 St",0.125538894095595,0.133223992502343,0.258762886597938,-0.00768509840674789,40.827212,-73.942722,26
"Winter","Courtlandt Ave & E 149 St",0.102202436738519,0.104123711340206,0.206326148078725,-0.00192127460168698,40.816402,-73.919549,23
"Winter","Gerard Ave & E 146 St",0.0516869728209934,0.051124648547329,0.102811621368322,0.000562324273664476,40.817755,-73.92965,19
"Winter","Alexander Ave & E 134 St",0.0868322399250234,0.0876288659793814,0.174461105904405,-0.000796626054358013,40.807466,-73.927107,19
"Winter","Amsterdam Ave & W 152 St",0.0881911902530459,0.0939081537019681,0.182099343955014,-0.00571696344892221,40.829523,-73.944279,20
"Winter","Cauldwell Ave & E 161 St",0.0531865042174321,0.0531865042174321,0.106373008434864,0,40.82188,-73.907521,18
"Winter","Brook Ave & E 157 St",0.0574039362699156,0.0573570759137769,0.114761012183693,4.68603561387046e-05,40.820713,-73.911759,21
"Winter","Harlem River Dr & W 155 St",0.0490627928772259,0.052717900656045,0.101780693533271,-0.00365510777881912,40.830476,-73.939929,24
"Winter","Prospect Ave & Longwood Ave",0.0425960637300844,0.0442361761949391,0.0868322399250234,-0.00164011246485473,40.81899,-73.90202,29
"Winter","Frederick Douglass Blvd & Harlem River Dr",0.045360824742268,0.0464386129334583,0.0917994376757263,-0.00107778819119025,40.830702,-73.936371,19
"Winter","Convent Ave & W 151 St",0.045360824742268,0.0524835988753515,0.0978444236176195,-0.00712277413308341,40.82831,-73.942924,24
"Winter","W 51 St & Rockefeller Plaza",0.592174320524836,0.612605435801312,1.20477975632615,-0.0204311152764761,40.7597380525114,-73.9781161397696,51
"Winter","Cauldwell Ave & E 158 St",0.0488284910965323,0.0492502343017807,0.098078725398313,-0.000421743205248362,40.81989,-73.908351,19
"Winter","W 155 St & Frederick Douglass Blvd",0.0577788191190253,0.0649953139643861,0.122774133083411,-0.00721649484536082,40.82923,-73.936996,31
"Winter","Amsterdam Ave & W 162 St",0.0655107778819119,0.0753514526710403,0.140862230552952,-0.00984067478912841,40.83618,-73.939789,27
"Winter","W 163 St & Riverside Dr",0.0432989690721649,0.0479850046860356,0.0912839737582006,-0.00468603561387067,40.839278,-73.945446,19
"Winter","Westchester Ave & E 156 St",0.0577788191190253,0.0593720712277413,0.117150890346767,-0.00159325210871603,40.817802,-73.905203,23
"Winter","Broadway & W 165 St",0.0774601686972821,0.0869728209934395,0.164432989690722,-0.00951265229615744,40.839137,-73.941409,24
"Winter","W 165 St & Fort Washington Ave",0.107169634489222,0.11447985004686,0.221649484536082,-0.00731021555763824,40.84004,-73.942939,27
"Winter","E 160 St & Tinton Ave",0.0361293345829428,0.0367853795688847,0.0729147141518276,-0.000656044985941892,40.820302,-73.903944,22
"Winter","Fort Washington Ave & W 173 St",0.0877694470477976,0.0963448922211809,0.184114339268978,-0.00857544517338332,40.84522,-73.940493,24
"Winter","Amsterdam Ave & W 172 St",0.0499531396438613,0.0568884723523899,0.106841611996251,-0.00693533270852859,40.842173,-73.935111,23
"Winter","Broadway & W 160 St",0.143298969072165,0.150421743205248,0.293720712277413,-0.00712277413308343,40.835775,-73.9434,22
"Winter","Amsterdam Ave & W 156 St",0.0558106841611996,0.0713214620431115,0.127132146204311,-0.0155107778819119,40.832081,-73.942386,27
"Winter","W 159 St & Edgecombe Ave",0.0262886597938144,0.0282099343955014,0.0544985941893158,-0.00192127460168697,40.833303,-73.939326,21
"Winter","Edgecombe Ave & W 167 St",0.0419868791002812,0.0499062792877226,0.0918931583880037,-0.00791940018744142,40.838191,-73.936085,23
"Winter","Amsterdam Ave & W 167 St",0.0688378631677601,0.0782099343955014,0.147047797563261,-0.00937207122774134,40.839443,-73.937044,23
"Winter","Amsterdam Ave & W 175 St",0.0450328022492971,0.0529990627928772,0.0980318650421743,-0.00796626054358014,40.844044,-73.933651,23
"Winter","Cabrini Blvd & W 177 St",0.0442361761949391,0.0533739456419869,0.097610121836926,-0.0091377694470478,40.848282,-73.941343,24
"Winter","Wadsworth Ave & W 175 St",0.0865979381443299,0.0942361761949391,0.180834114339269,-0.00763823805060919,40.846052,-73.937648,24
"Winter","W 163 St & Edgecombe Ave",0.0299437675726336,0.0401124648547329,0.0700562324273664,-0.0101686972820993,40.835798,-73.937496,19
"Winter","Wadsworth Ave & W 179 St",0.134910965323336,0.155388940955951,0.290299906279288,-0.0204779756326148,40.848467,-73.936064,35
"Winter","Amsterdam Ave & W 180 St",0.0298500468603561,0.0373008434864105,0.0671508903467666,-0.00745079662605436,40.847396,-73.931205,23
"Winter","Madison Ave & E 26 St",0.886176194939082,0.907544517338332,1.79372071227741,-0.0213683223992502,40.7426847348757,-73.9867132902145,75
"Winter","Old Broadway & W 133 St",0.0394095595126523,0.0403936269915651,0.0798031865042174,-0.000984067478912838,40.818212,-73.955277,20
"Winter","Fort Washington Ave & W 183 St",0.0932521087160262,0.104170571696345,0.197422680412371,-0.0109184629803186,40.852252,-73.937854,30
"Winter","Bergen Ave",0.00056232427366448,0,0.00056232427366448,0.00056232427366448,40.722103786686,-74.0714550018311,14
"Winter","Central Park W & W 91 St",0.884254920337395,0.92319587628866,1.80745079662605,-0.0389409559512652,40.7886649912788,-73.966800570488,48
"Winter","Central Park W & W 97 St",0.513261480787254,0.545079662605436,1.05834114339269,-0.0318181818181819,40.7924951949511,-73.9641706646307,53
"Winter","Amsterdam Ave & W 183 St",0.0543580131208997,0.0583411433926898,0.112699156513589,-0.00398313027179006,40.84925,-73.93022,21
"Winter","Central Park W & W 103 St",0.567713214620431,0.590065604498594,1.15777881911903,-0.0223523898781631,40.7955895410534,-73.9618840813637,40
"Winter","W 180 St & Ft Washington Ave",0.126757263355201,0.132755388940956,0.259512652296157,-0.00599812558575447,40.849972,-73.938423,24
"Winter","Gerard Ave & McClellan St",0.0313495782567948,0.0310215557638238,0.0623711340206186,0.00032802249297095,40.833909,-73.92112,30
"Winter","Ogden Ave & W 164 St",0.0333645735707591,0.0353327085285848,0.0686972820993439,-0.00196813495782568,40.832812,-73.929372,19
"Winter","Gerard Ave & E 165 St",0.0338331771321462,0.0349578256794752,0.0687910028116214,-0.00112464854732896,40.83173,-73.922394,21
"Winter","Gerard Ave & E 164 St",0.0271321462043112,0.0279287722586692,0.0550609184629803,-0.000796626054358013,40.830262,-73.923391,19
"Winter","Ogden Ave & W 165 St",0.0568416119962512,0.0589034676663543,0.115745079662605,-0.00206185567010309,40.834457,-73.928381,19
"Winter","Grand Concourse & E 167 St",0.100562324273664,0.106841611996251,0.207403936269916,-0.00627928772258669,40.834263,-73.917641,30
"Winter","Shakespeare Ave & W 169 St",0.0614807872539831,0.0630740393626992,0.124554826616682,-0.00159325210871603,40.839312,-73.922423,20
"Winter","E 169 St & Webster Ave",0.0408153701968135,0.0405342080599813,0.0813495782567948,0.000281162136832235,40.834015,-73.908863,21
"Winter","Sheridan Ave & E 168 St",0.0502811621368322,0.0529990627928772,0.103280224929709,-0.00271790065604499,40.835334,-73.9154,22
"Winter","Grand Concourse & E 171 St",0.0513589503280225,0.0563730084348641,0.107731958762887,-0.00501405810684161,40.839549,-73.913004,25
"Winter","Inwood Ave & W 170 St",0.0258200562324274,0.0254920337394564,0.0513120899718838,0.000328022492970946,40.840536,-73.919228,21
"Winter","Nelson Ave & W 172 St",0.0560918462980319,0.0566073102155576,0.112699156513589,-0.000515463917525771,40.843965,-73.920999,20
"Winter","E 158 St & Melrose Ave",0.0496719775070291,0.0500937207122774,0.0997656982193065,-0.000421743205248355,40.822215,-73.914688,23
"Winter","W 170 St & University Ave",0.0481255857544517,0.0513120899718838,0.0994376757263355,-0.00318650421743205,40.84207,-73.926075,22
"Winter","E 153 St & E 157 St",0.0434395501405811,0.0418931583880037,0.0853327085285848,0.00154639175257732,40.826677,-73.929327,19
"Winter","Grand Concourse & E 156 St",0.0524367385192127,0.0528584817244611,0.105295220243674,-0.000421743205248362,40.823429,-73.924689,21
"Winter","E 161 St & River Ave",0.197563261480787,0.200421743205248,0.397985004686036,-0.0028584817244611,40.827883,-73.927111,38
"Winter","Jerome Ave & Anderson Ave",0.0254451733833177,0.0260543580131209,0.0514995313964386,-0.000609184629803187,40.830179,-73.928747,19
"Winter","1 Ave & E 39 St",1.22727272727273,1.24498594189316,2.47225866916589,-0.0177132146204311,40.74714,-73.97113,53
"Winter","Grand Concourse & E 164 St",0.0822399250234302,0.0845829428303655,0.166822867853796,-0.00234301780693533,40.829608,-73.921461,22
"Winter","Morris Ave & McClellan St",0.0674320524835989,0.0694470477975633,0.136879100281162,-0.00201499531396439,40.831584,-73.9149,22
"Winter","Grand Concourse & E 161 St",0.150515463917526,0.152296157450797,0.302811621368322,-0.00178069353327087,40.8271338042356,-73.9227358996868,27
"Winter","Ogden Ave & Merriam Ave",0.0216494845360825,0.0231021555763824,0.0447516401124649,-0.00145267104029991,40.839142,-73.925961,19
"Winter","Park Ave & E 162 St",0.067572633552015,0.0724461105904405,0.140018744142455,-0.00487347703842549,40.825716,-73.915585,21
"Winter","College Ave & E 170 St",0.0284910965323336,0.0288191190253046,0.0573102155576382,-0.000328022492970946,40.837576,-73.910489,24
"Winter","Clay Ave & E 173 St",0.0332708528584817,0.0329428303655108,0.0662136832239925,0.000328022492970946,40.843264,-73.904867,19
"Winter","E 39 St & Lexington Ave",1.07146204311153,1.10159325210872,2.17305529522024,-0.0301312089971884,40.7494985460252,-73.9772920311316,63
"Winter","Walton Ave & E 168 St",0.0571696344892221,0.0578725398313027,0.115042174320525,-0.000702905342080597,40.83649,-73.918316,20
"Winter","Longwood Ave & Southern Blvd",0.0476569821930647,0.0474695407685098,0.0951265229615745,0.000187441424554825,40.816343,-73.896447,24
"Winter","Jerome Ave & Ogden Ave",0.036738519212746,0.0361761949390815,0.0729147141518276,0.000562324273664483,40.829797,-73.931015,21
"Winter","Beck St & Leggett Ave",0.0541705716963449,0.0548734770384255,0.10904404873477,-0.000702905342080597,40.815077,-73.899939,20
"Winter","Southern Blvd & Tiffany St",0.0207122774133083,0.0217900656044986,0.0425023430178069,-0.00107778819119025,40.818185,-73.894143,20
"Winter","Westchester Ave & Longwood Ave",0.076991565135895,0.07970946579194,0.156701030927835,-0.00271790065604499,40.819701,-73.901311,23
"Winter","Goble Pl & Macombs Rd",0.0404873477038425,0.0398781630740394,0.0803655107778819,0.000609184629803181,40.844075,-73.917256,19
"Winter","E 163 St & Tiffany St",0.0289597000937207,0.0299437675726336,0.0589034676663543,-0.000984067478912838,40.821075,-73.895069,19
"Winter","Concourse Village West & E 156 St",0.0470009372071228,0.0478444236176195,0.0948453608247423,-0.000843486410496717,40.823162,-73.923267,21
"Winter","River Ave & E 153 St",0.0617150890346767,0.0616213683223992,0.123336457357076,9.37207122774161e-05,40.82441,-73.92818,27
"Winter","Faile St & Garrison Ave",0.0119025304592315,0.0133083411433927,0.0252108716026242,-0.0014058106841612,40.820578,-73.888271,19
"Winter","Intervale Ave & Westchester Ave",0.0493908153701968,0.0494845360824742,0.098875351452671,-9.37207122774092e-05,40.821967,-73.896752,27
"Winter","3 Ave & E 163 St",0.054311152764761,0.0572633552014995,0.111574507966261,-0.00295220243673852,40.823872,-73.908699,27
"Winter","Tinton Ave & E 165 St",0.0537488284910965,0.0562792877225867,0.110028116213683,-0.00253045923149016,40.824796,-73.90242,19
"Winter","E 169 St & Fox St",0.0230552952202437,0.0236644798500469,0.0467197750702905,-0.000609184629803187,40.827184,-73.893721,19
"Winter","3 Ave & E 169 St",0.0935801312089972,0.0942830365510778,0.187863167760075,-0.00070290534208059,40.832678,-73.905158,21
"Winter","Southern Blvd & E 172 St",0.0219306466729147,0.0220712277413308,0.0440018744142456,-0.000140581068416121,40.834124,-73.88955,19
"Winter","Freeman St & Reverend James A Polite Ave",0.0187910028116214,0.0190253045923149,0.0378163074039363,-0.000234301780693533,40.830529,-73.894717,19
"Winter","W 181 St & Riverside Dr",0.119775070290534,0.12427366447985,0.244048734770384,-0.00449859418931584,40.85168,-73.94186,21
"Winter","Anderson Ave & W 164 St",0.0320993439550141,0.0333177132146204,0.0654170571696345,-0.00121836925960637,40.832057,-73.927421,19
"Winter","Concourse Village East & E 158 St",0.0637769447047798,0.0653701968134958,0.129147141518276,-0.00159325210871603,40.823732,-73.919379,31
"Winter","River Ave & McClellan St",0.0479850046860356,0.048875351452671,0.0968603561387067,-0.000890346766635422,40.83406,-73.92243,21
"Winter","3 Ave & Franklin Ave",0.0447985004686036,0.045688847235239,0.0904873477038425,-0.000890346766635422,40.82696,-73.907451,19
"Winter","W 20 St & 10 Ave",1.52193064667291,1.54681349578257,3.06874414245548,-0.0248828491096531,40.745686,-74.005141,49
"Winter","Fulton Ave & E 168 St",0.0376757263355202,0.0401593252108716,0.0778350515463918,-0.00248359887535145,40.830471,-73.904556,21
"Winter","3 Ave & E 170 St",0.0649015932521087,0.0663074039362699,0.131208997188379,-0.00140581068416119,40.834857,-73.903743,21
"Winter","E 170 St & Webster Ave",0.0711340206185567,0.0699156513589503,0.141049671977507,0.00121836925960637,40.8361791367748,-73.9073014632277,25
"Winter","E 157 St & River Ave",0.0673383317713215,0.0671977507029053,0.134536082474227,0.000140581068416121,40.825737,-73.927311,19
"Winter","Clay Ave & Claremont Pkwy",0.034020618556701,0.0355201499531396,0.0695407685098407,-0.00149953139643862,40.83999,-73.90549,21
"Winter","Morris Ave & E 171 St",0.0202436738519213,0.0219306466729147,0.042174320524836,-0.00168697282099344,40.83899,-73.9109,21
"Winter","3 Ave & E 174 St",0.0202436738519213,0.0205248359887535,0.0407685098406748,-0.000281162136832241,40.84224,-73.8985,35
"Winter","E 167 St & Clay Ave",0.0493908153701968,0.0494376757263355,0.0988284910965323,-4.68603561387046e-05,40.83094,-73.91125,30
"Winter","Dawson St & Intervale Ave",0.0153233364573571,0.0150890346766635,0.0304123711340206,0.000234301780693533,40.819999,-73.897263,19
"Winter","3 Ave & E 172 St",0.0490627928772259,0.0486879100281162,0.0977507029053421,0.000374882849109658,40.839586,-73.900277,19
"Winter","E 163 St & Union Ave",0.0464386129334583,0.0497188378631678,0.096157450796626,-0.00328022492970947,40.822545,-73.901824,24
"Winter","Intervale Ave & Kelly St",0.0312089971883786,0.0316776007497657,0.0628865979381443,-0.00046860356138707,40.827301,-73.896372,20
"Winter","Walton Ave & E 171 St",0.0779756326148079,0.0771790065604499,0.155154639175258,0.000796626054358013,40.840683,-73.915073,19
"Winter","E 171 St & Webster Ave",0.0263355201499531,0.0264292408622306,0.0527647610121837,-9.37207122774127e-05,40.838379,-73.905838,20
"Winter","E 167 St & Franklin Ave",0.0333177132146204,0.0342080599812559,0.0675257731958763,-0.000890346766635429,40.82895,-73.90521,20
"Winter","Plaza Dr & W 170 St",0.10398313027179,0.10398313027179,0.20796626054358,0,40.840484,-73.917946,30
"Winter","Sherman Ave & E 166 St",0.0748828491096532,0.0766635426429241,0.151546391752577,-0.00178069353327086,40.831305492673,-73.917447924614,19
"Winter","Wards Meadow Comfort Station",0.268509840674789,0.271508903467666,0.540018744142456,-0.00299906279287726,40.78294,-73.93077,18
"Winter","Sunken Meadow Comfort Station",0.069962511715089,0.0708528584817245,0.140815370196814,-0.000890346766635422,40.79558,-73.91906,25
"Winter","Bronx Shore Comfort Station",0.0490627928772259,0.0491096532333646,0.0981724461105905,-4.68603561387046e-05,40.80046,-73.92404,25
"Winter","Jerome Ave & E 164 St",0.0354264292408622,0.0363167760074977,0.0717432052483599,-0.000890346766635429,40.831444,-73.926226,21
"Winter","Washington Ave & E 167 St",0.0544048734770384,0.055107778819119,0.109512652296157,-0.000702905342080604,40.829896,-73.907618,19
