"year","variable","inflow","outflow","total_flow","net_flow","lat","lon","capacity"
2013,"W 13 St & 7 Ave",3.80876338851022,3.88666017526777,7.69542356377799,-0.0778967867575462,40.73781509,-73.99994661,47
2013,"W 15 St & 7 Ave",5.36397273612463,5.38130477117819,10.7452775073028,-0.0173320350535544,40.73935542,-73.99931783,79
2013,"W 18 St & 6 Ave",6.30886075949367,6.15735150925024,12.4662122687439,0.151509250243428,40.73971301,-73.99456405,69
2013,"W 20 St & 7 Ave",4.72755598831548,4.88120740019474,9.60876338851022,-0.15365141187926,40.74238787,-73.99726235,44
2013,"W 22 St & 10 Ave",6.26738072054528,6.0983446932814,12.3657254138267,0.169036027263876,40.74691959,-74.00451887,75
2013,"W 22 St & 8 Ave",4.88782862706913,4.91801363193768,9.80584225900682,-0.0301850048685495,40.74475148,-73.99915362,66
2013,"W 29 St & 9 Ave",3.13047711781889,3.2095423563778,6.34001947419669,-0.0790652385589095,40.7500727,-73.99839279,29
2013,"W 37 St & 10 Ave",4.11567672833496,4.12852969814995,8.24420642648491,-0.0128529698149951,40.75660359,-73.9979009,39
2013,"W 37 St & 5 Ave",3.31197663096397,3.47224926971762,6.7842259006816,-0.160272638753651,40.75038009,-73.98338988,60
2013,"W 4 St & 7 Ave S",6.48607594936709,6.52035053554041,13.0064264849075,-0.0342745861733205,40.73401143,-74.00293877,28
2013,"W 47 St & 10 Ave",3.34722492697176,3.34099318403116,6.68821811100292,0.00623174294060336,40.76269882,-73.99301222,39
2013,"W 53 St & 10 Ave",2.61441090555015,2.65978578383642,5.27419668938656,-0.0453748782862711,40.76669671,-73.99061728,29
2013,"Washington Park",0.790847127555988,0.893670886075949,1.68451801363194,-0.102823758519961,40.6917823,-73.9737299,24
2013,"Washington Square E",5.20116845180136,5.25589094449854,10.4570593962999,-0.0547224926971763,40.73049393,-73.9957214,62
2013,"West St & Chambers St",8.85628042843233,8.72560856864654,17.5818889970789,0.130671859785785,40.71754834,-74.01322069,113
2013,"Willoughby Ave & Hall St",1.01129503407984,1.07049659201558,2.08179162609542,-0.0592015579357352,40.69196035,-73.96536851,51
2013,"6 Ave & Broome St",2.32775073028238,2.31567672833496,4.64342745861733,0.0120740019474197,40.72431,-74.00473,72
2013,"8 Ave & W 52 St",4.55111976630964,4.69970788704966,9.2508276533593,-0.14858812074002,40.76370739,-73.9851615,31
2013,"9 Ave & W 22 St",5.51333982473223,5.44070107108082,10.954040895813,0.072638753651411,40.7454973,-74.00197139,61
2013,"Adelphi St & Myrtle Ave",1.28081791626095,1.34099318403116,2.62181110029211,-0.0601752677702043,40.69308257,-73.97178913,28
2013,"Atlantic Ave & Furman St",1.79863680623174,1.56747809152872,3.36611489776047,0.231158714703019,40.69165183,-73.9999786,37
2013,"Broadway & W 53 St",4.04362220058423,4.62239532619279,8.66601752677702,-0.578773125608569,40.76344058,-73.98268129,85
2013,"Broadway & W 56 St",0.602336903602726,0.681986368062317,1.28432327166504,-0.079649464459591,40.7652654,-73.98192338,117
2013,"Carlton Ave & Flushing Ave",0.121129503407984,0.129503407984421,0.250632911392405,-0.00837390457643622,40.697787,-73.973736,46
2013,"Clermont Ave & Park Ave",0.447517039922103,0.495034079844206,0.94255111976631,-0.0475170399221032,40.69573398,-73.97129668,19
2013,"Columbia St & Rivington St",1.70282375851996,1.68782862706913,3.39065238558909,0.0149951314508276,40.71739973,-73.98016555,42
2013,"Concord St & Bridge St",0.590068159688413,0.624148003894839,1.21421616358325,-0.0340798442064265,40.69766564,-73.98476437,19
2013,"DeKalb Ave & S Portland Ave",0.933592989289192,0.973125608568646,1.90671859785784,-0.0395326192794547,40.68981035,-73.97493121,23
2013,"E 11 St & 1 Ave",4.48977604673807,4.61343719571568,9.10321324245375,-0.123661148977605,40.72953837,-73.98426726,61
2013,"E 2 St & 2 Ave",3.52249269717624,3.38909444985394,6.91158714703018,0.133398247322298,40.72502876,-73.99069656,84
2013,"E 30 St & Park Ave S",4.14157740993184,4.11879259980526,8.2603700097371,0.0227848101265824,40.74444921,-73.98303529,58
2013,"E 31 St & 3 Ave",4.55326192794547,4.65666991236612,9.20993184031159,-0.103407984420643,40.74394314,-73.97966069,65
2013,"E 47 St & Park Ave",3.79084712755599,3.62629016553067,7.41713729308666,0.164556962025316,40.75510267,-73.97498696,111
2013,"E 51 St & Lexington Ave",3.18773125608569,3.33437195715677,6.52210321324245,-0.146640701071081,40.75714758,-73.97207836,75
2013,"E 53 St & Lexington Ave",3.04518013631938,3.04284323271665,6.08802336903603,0.00233690360272654,40.75828065,-73.97069431,57
2013,"E 58 St & 3 Ave",4.72833495618306,4.69795520934761,9.42629016553067,0.0303797468354432,40.76095756,-73.96724467,49
2013,"Front St & Gold St",0.884518013631938,0.860175267770204,1.74469328140214,0.0243427458617332,40.70224,-73.982578,37
2013,"Grand Army Plaza & Central Park S",5.5332035053554,5.47770204479065,11.0109055501461,0.0555014605647512,40.7643971,-73.97371465,96
2013,"Great Jones St",4.81733203505355,4.90438169425511,9.72171372930867,-0.0870496592015577,40.72743423,-73.99379025,23
2013,"Hudson St & Reade St",2.72677702044791,2.91703992210321,5.64381694255112,-0.190262901655307,40.71625008,-74.0091059,55
2013,"John St & William St",2.34995131450828,2.51937682570594,4.86932814021422,-0.169425511197663,40.70862144,-74.00722156,43
2013,"Lafayette Ave & St James Pl",0.703018500486855,0.729698149951315,1.43271665043817,-0.0266796494644597,40.68851534,-73.9647628,39
2013,"Lispenard St & Broadway",3.01733203505355,2.98052580331061,5.99785783836417,0.0368062317429407,40.71939226,-74.00247214,79
2013,"MacDougal St & Prince St",6.02356377799416,6.069717624148,12.0932814021422,-0.0461538461538469,40.72710258,-74.00297088,54
2013,"Metropolitan Ave & Bedford Ave",2.7618305744888,2.56962025316456,5.33145082765336,0.192210321324246,40.71534825,-73.96024116,55
2013,"Norfolk St & Broome St",2.67108081791626,2.73378773125609,5.40486854917235,-0.062706913339825,40.7172274,-73.98802084,59
2013,"Rivington St & Chrystie St",3.0253164556962,2.94060370009737,5.96592015579357,0.0847127555988316,40.72110063,-73.9919254,64
2013,"Rivington St & Ridge St",1.90866601752678,1.94586173320351,3.85452775073028,-0.0371957156767282,40.71850211,-73.98329859,61
2013,"Stanton St & Chrystie St",3.31859785783836,3.16981499513145,6.48841285296982,0.148782862706914,40.72229346,-73.99147535,47
2013,"W 13 St & 5 Ave",3.67419668938656,3.76669912366115,7.44089581304771,-0.0925024342745862,40.735445,-73.99431,43
2013,"W 17 St & 8 Ave",5.76046738072055,5.94352482960078,11.7039922103213,-0.183057448880234,40.74177603,-74.00149746,74
2013,"W 20 St & 8 Ave",3.85881207400195,3.91723466407011,7.77604673807205,-0.0584225900681594,40.74345335,-74.00004031,84
2013,"W 27 St & 7 Ave",5.11703992210321,5.3811100292113,10.4981499513145,-0.264070107108082,40.746647,-73.993915,49
2013,"W 46 St & 11 Ave",2.87789678675755,2.88179162609542,5.75968841285297,-0.00389483933787726,40.76341379,-73.99667444,25
2013,"W 52 St & 11 Ave",3.88588120740019,3.70963972736125,7.59552093476144,0.176241480038948,40.76727216,-73.99392888,55
2013,"Watts St & Greenwich St",3.66075949367089,3.67088607594937,7.33164556962025,-0.0101265822784811,40.72405549,-74.00965965,35
2013,"6 Ave & Canal St",2.91665043816943,2.90009737098345,5.81674780915287,0.0165530671859786,40.72243797,-74.00566443,73
2013,"Allen St & Hester St",3.32444011684518,3.37702044790652,6.7014605647517,-0.0525803310613435,40.71605866,-73.99190759,117
2013,"Allen St & Stanton St",0.396105160662123,0.410516066212269,0.806621226874392,-0.0144109055501461,40.722055,-73.989111,49
2013,"Barclay St & Church St",5.76085686465433,5.9524829600779,11.7133398247322,-0.191626095423564,40.71291224,-74.01020234,37
2013,"Barrow St & Hudson St",5.83330087633885,5.84634858812074,11.6796494644596,-0.0130477117818897,40.73172428,-74.00674436,45
2013,"Broadway & Battery Pl",3.79552093476144,3.70068159688413,7.49620253164557,0.0948393378773122,40.70463334,-74.01361706,47
2013,"Broadway & E 14 St",8.84810126582278,9.23018500486855,18.0782862706913,-0.382083739045765,40.73454567,-73.99074142,114
2013,"Central Park S & 6 Ave",5.74255111976631,5.5715676728335,11.3141187925998,0.170983446932814,40.76590936,-73.97634151,73
2013,"Cliff St & Fulton St",3.62784810126582,3.56806231742941,7.19591041869523,0.0597857838364164,40.70838,-74.00495,65
2013,"E 16 St & 5 Ave",3.5809152872444,3.76786757546251,7.34878286270691,-0.186952288218111,40.73726186,-73.99238967,63
2013,"E 27 St & 1 Ave",1.9333982473223,1.97702044790652,3.91041869522882,-0.0436222005842259,40.739445,-73.976806,87
2013,"E 45 St & 3 Ave",2.70321324245375,2.68081791626095,5.3840311587147,0.0223953261927945,40.75255434,-73.97282625,46
2013,"E 60 St & York Ave",0.201557935735151,0.196884128529698,0.398442064264849,0.0046738072054528,40.759107,-73.959223,33
2013,"Henry St & Grand St",1.59337877312561,1.54410905550146,3.13748782862707,0.0492697176241481,40.714211,-73.981095,36
2013,"Lafayette Ave & Classon Ave",0.727750730282376,0.758519961051607,1.48627069133398,-0.0307692307692308,40.68900443,-73.96023854,27
2013,"Lefferts Pl & Franklin Ave",0.885686465433301,0.865822784810127,1.75150925024343,0.0198636806231743,40.680342423,-73.9557689392,25
2013,"Old Fulton St",2.10496592015579,1.9811100292113,4.08607594936709,0.123855890944499,40.70277159,-73.99383605,39
2013,"S 4 St & Wythe Ave",1.11665043816943,1.0381694255112,2.15481986368062,0.0784810126582278,40.71285887,-73.96590294,24
2013,"Vesey Pl & River Terrace",6.7110029211295,6.82609542356378,13.5370983446933,-0.115092502434275,40.7153379,-74.01658354,57
2013,"W 21 St & 6 Ave",7.77585199610516,7.99162609542356,15.7674780915287,-0.215774099318403,40.74173969,-73.99415556,74
2013,"W 54 St & 9 Ave",2.04946445959104,2.34566699123661,4.39513145082765,-0.296202531645569,40.76584941,-73.98690506,44
2013,"W 59 St & 10 Ave",4.08685491723466,4.06757546251217,8.15443037974683,0.0192794547224926,40.770513,-73.988038,117
2013,"Bank St & Hudson St",3.65959104186952,3.69503407984421,7.35462512171373,-0.0354430379746837,40.73652889,-74.00618026,27
2013,"E 15 St & 3 Ave",3.81538461538462,3.46426484907498,7.27964946445959,0.35111976630964,40.734232,-73.986923,77
2013,"E 25 St & 2 Ave",4.82239532619279,4.91353456669912,9.73592989289192,-0.0911392405063287,40.73912601,-73.97973776,79
2013,"E 32 St & Park Ave",5.23583252190847,5.57702044790652,10.812852969815,-0.341187925998052,40.7457121,-73.98194829,55
2013,"Lafayette St & E 8 St",9.64381694255112,9.96377799415774,19.6075949367089,-0.319961051606622,40.7302066052995,-73.9910262823105,105
2013,"St Marks Pl & 1 Ave",3.54371957156767,3.62921129503408,7.17293086660175,-0.085491723466407,40.72779126,-73.98564945,69
2013,"W 41 St & 8 Ave",7.03291139240506,7.80389483933788,14.8368062317429,-0.770983446932814,40.75640548,-73.9900262,103
2013,"W 45 St & 8 Ave",3.79591041869523,4.30593962999026,8.10185004868549,-0.510029211295034,40.75929124,-73.98859651,65
2013,"Washington Pl & 6 Ave",3.24420642648491,3.27049659201558,6.51470301850049,-0.0262901655306718,40.73224119,-74.00026394,76
2013,"Lexington Ave & E 29 St",0.376436222005842,0.395520934761441,0.771957156767283,-0.0190847127555988,40.7431155537649,-73.9821535348892,54
2013,"W 24 St & 7 Ave",5.55170399221032,5.46504381694255,11.0167478091529,0.0866601752677703,40.74487634,-73.99529885,79
2013,"W Broadway & Spring St",5.1111976630964,4.8475170399221,9.9587147030185,0.263680623174294,40.7249467235942,-74.0016585588455,66
2013,"Carmine St & 6 Ave",7.09873417721519,6.73904576436222,13.8377799415774,0.35968841285297,40.73038599,-74.00214988,63
2013,"Cumberland St & Lafayette Ave",1.21421616358325,1.30574488802337,2.51996105160662,-0.0915287244401168,40.68753406,-73.97265183,31
2013,"W 16 St & The High Line",3.90574488802337,3.97624148003895,7.88198636806232,-0.0704965920155796,40.74334935,-74.00681753,60
2013,"1 Ave & E 44 St",2.74235637779942,2.59766309639727,5.34001947419669,0.144693281402142,40.75001986,-73.96905301,87
2013,"3 Ave & Schermerhorn St",0.593184031158715,0.549172346640701,1.14235637779942,0.0440116845180136,40.68683208,-73.9796772,35
2013,"Cadman Plaza E & Red Cross Pl",0.314897760467381,0.32794547224927,0.64284323271665,-0.013047711781889,40.69991755,-73.98971773,39
2013,"Cadman Plaza E & Tillary St",1.25043816942551,1.2603700097371,2.51080817916261,-0.00993184031158734,40.69597683,-73.99014892,52
2013,"DeKalb Ave & Hudson Ave",2.85959104186952,2.66095423563778,5.5205452775073,0.198636806231743,40.689888,-73.981013,74
2013,"E 53 St & Madison Ave",3.15735150925024,2.97740993184031,6.13476144109056,0.179941577409932,40.7597108,-73.97402311,51
2013,"Franklin St & W Broadway",4.0255111976631,4.08296007789679,8.10847127555988,-0.0574488802336903,40.71911552,-74.00666661,33
2013,"Lawrence St & Willoughby St",5.57643622200584,5.68646543330088,11.2629016553067,-0.110029211295034,40.69236178,-73.98631746,39
2013,"W 42 St & 8 Ave",3.89444985394352,3.74138266796495,7.63583252190847,0.153067185978578,40.7575699,-73.99098507,41
2013,"West Thames St",5.54196689386563,5.7649464459591,11.3069133398247,-0.222979552093476,40.70834698,-74.01713445,73
2013,"10 Ave & W 28 St",3.4763388510224,3.45296981499513,6.92930866601753,0.023369036027264,40.75066386,-74.00176802,69
2013,"Bedford Ave & S 9 St",0.0586173320350536,0.0514118792599805,0.110029211295034,0.00720545277507303,40.70853074,-73.96408963,23
2013,"Broad St & Bridge St",1.37370983446933,1.46056475170399,2.83427458617332,-0.086854917234664,40.70365182,-74.01167797,49
2013,"Canal St & Rutgers St",3.41168451801363,3.56416747809153,6.97585199610516,-0.152482960077897,40.71427487,-73.98990025,45
2013,"Centre St & Worth St",2.71957156767283,2.987147030185,5.70671859785784,-0.267575462512172,40.71494807,-74.00234482,82
2013,"Columbia Heights & Cranberry St",0.74508276533593,0.870107108081792,1.61518987341772,-0.125024342745862,40.70037867,-73.99548059,37
2013,"E 17 St & Broadway",11.4175267770204,10.7826679649464,22.2001947419669,0.634858812074002,40.73704984,-73.99009296,97
2013,"Harrison St & Hudson St",1.9713729308666,2.0190847127556,3.9904576436222,-0.0477117818889972,40.71870987,-74.0090009,39
2013,"Henry St & Atlantic Ave",2.03427458617332,1.96436222005842,3.99863680623174,0.0699123661148979,40.69089272,-73.99612349,23
2013,"LaGuardia Pl & W 3 St",4.88607594936709,4.8889970788705,9.77507302823759,-0.00292112950340773,40.72917025,-73.99810231,51
2013,"Madison St & Montgomery St",1.55579357351509,1.56377799415774,3.11957156767283,-0.00798442064264848,40.713126,-73.984844,20
2013,"W 34 St & 11 Ave",2.02395326192795,2.02784810126582,4.05180136319377,-0.00389483933787726,40.75594159,-74.0021163,80
2013,"11 Ave & W 59 St",0.461927945472249,0.460759493670886,0.922687439143135,0.00116845180136316,40.7714967105444,-73.9904603362083,24
2013,"Bus Slip & State St",0.571567672833496,0.569814995131451,1.14138266796495,0.00175267770204479,40.701907,-74.013942,69
2013,"Cherry St",1.53398247322298,1.53826679649464,3.07224926971762,-0.00428432327166495,40.71219906,-73.97948148,36
2013,"Clinton St & Grand St",2.87536514118793,2.89074975657254,5.76611489776047,-0.0153846153846153,40.71559509,-73.9870295,69
2013,"Clinton St & Joralemon St",1.12658227848101,1.1236611489776,2.25024342745862,0.00292112950340795,40.69239502,-73.99337909,50
2013,"E 12 St & 3 Ave",4.32580331061344,4.40370009737098,8.72950340798442,-0.0778967867575471,40.73223272,-73.98889957,70
2013,"E 3 St & 1 Ave",3.86777020447907,4.04070107108082,7.90847127555988,-0.172930866601753,40.72467721,-73.98783413,59
2013,"E 47 St & 1 Ave",1.63544303797468,1.59805258033106,3.23349561830574,0.0373904576436224,40.75206862,-73.96784384,70
2013,"E 55 St & 2 Ave",2.02181110029211,2.11548198636806,4.13729308666018,-0.0936708860759494,40.75797322,-73.96603308,29
2013,"Lexington Ave & E 24 St",5.45959104186952,5.34371957156767,10.8033106134372,0.11587147030185,40.74025878,-73.98409214,79
2013,"Maiden Ln & Pearl St",3.23602726387537,3.17857838364167,6.41460564751704,0.0574488802336903,40.70706456,-74.00731853,29
2013,"Murray St & West St",2.98247322297955,2.7491723466407,5.73164556962025,0.233300876338851,40.71503,-74.01246,61
2013,"Reade St & Broadway",2.42960077896787,2.63369036027264,5.06329113924051,-0.204089581304771,40.71450451,-74.00562789,62
2013,"S Portland Ave & Hanson Pl",0.672249269717624,0.674586173320351,1.34683544303797,-0.00233690360272643,40.68539567,-73.97431458,27
2013,"St James Pl & Oliver St",2.05744888023369,2.06601752677702,4.12346640701071,-0.00856864654333034,40.71307916,-73.99851193,48
2013,"Stanton St & Mangin St",1.3935735150925,1.40584225900682,2.79941577409932,-0.0122687439143137,40.71782143,-73.97628939,19
2013,"W 25 St & 6 Ave",5.56611489776047,5.70983446932814,11.2759493670886,-0.143719571567673,40.74395411,-73.99144871,51
2013,"W 43 St & 6 Ave",3.67205452775073,3.73709834469328,7.40915287244401,-0.0650438169425511,40.75527307,-73.98316936,63
2013,"W 52 St & 5 Ave",3.08607594936709,2.90243427458617,5.98851022395326,0.183641674780915,40.75992262,-73.97648516,61
2013,"W 56 St & 6 Ave",4.72541382667965,4.68997078870497,9.41538461538462,0.0354430379746837,40.76340613,-73.97722479,54
2013,"1 Ave & E 30 St",3.82921129503408,3.77215189873418,7.60136319376826,0.0570593962999024,40.74144387,-73.97536082,38
2013,"11 Ave & W 27 St",3.58851022395326,3.61499513145083,7.20350535540409,-0.0264849074975655,40.751396,-74.005226,45
2013,"12 Ave & W 40 St",4.72755598831548,4.29503407984421,9.02259006815969,0.432521908471275,40.76087502,-74.00277668,76
2013,"9 Ave & W 45 St",4.66523855890945,4.81071080817916,9.47594936708861,-0.145472249269718,40.76019252,-73.9912551,31
2013,"Broadway & Berry St",1.03291139240506,1.01187925998053,2.04479065238559,0.0210321324245375,40.7103612992258,-73.9653038978577,34
2013,"Broadway & W 38 St",0.254527750730282,0.348003894839338,0.60253164556962,-0.0934761441090555,40.7529728216068,-73.9873489737511,68
2013,"Clark St & Henry St",2.03622200584226,2.20194741966894,4.2381694255112,-0.16572541382668,40.69760127,-73.99344559,43
2013,"Clinton St & Tillary St",1.4255111976631,1.47867575462512,2.90418695228822,-0.0531645569620254,40.6962329712932,-73.9914205670357,33
2013,"DeKalb Ave & Vanderbilt Ave",0.857254138266797,0.954819863680623,1.81207400194742,-0.0975657254138267,40.68940747,-73.96885458,23
2013,"Duffield St & Willoughby St",0.777215189873418,0.81460564751704,1.59182083739046,-0.0373904576436221,40.69221589,-73.9842844,48
2013,"E 19 St & 3 Ave",4.14722492697176,4.31587147030185,8.46309639727361,-0.168646543330088,40.73624527,-73.98473765,35
2013,"E 33 St & 5 Ave",2.40447906523856,2.59844206426485,5.00292112950341,-0.19396299902629,40.74765947,-73.98490707,60
2013,"FDR Drive & E 35 St",2.96962025316456,3.3429406037001,6.31256085686465,-0.373320350535541,40.744219,-73.97121214,123
2013,"Greenwich Ave & 8 Ave",6.77526777020448,6.56358325219085,13.3388510223953,0.211684518013632,40.7390169121,-74.0026376103,75
2013,"Market St & Cherry St",1.42317429406037,1.39240506329114,2.81557935735151,0.0307692307692307,40.71076228,-73.99400398,45
2013,"Pike St & Monroe St",1.28588120740019,1.30671859785784,2.59259980525803,-0.0208373904576435,40.71173107,-73.99193043,27
2013,"South St & Gouverneur Ln",3.20817916260954,3.22083739045764,6.42901655306719,-0.0126582278481013,40.70355377,-74.00670227,43
2013,"South St & Whitehall St",2.16007789678676,2.23875365141188,4.39883154819864,-0.0786757546251216,40.70122128,-74.01234218,55
2013,"W 11 St & 6 Ave",3.7300876338851,3.69308666017527,7.42317429406037,0.0370009737098345,40.73532427,-73.99800419,47
2013,"W 43 St & 10 Ave",4.59766309639727,4.48081791626095,9.07848101265823,0.11684518013632,40.76009437,-73.99461843,117
2013,"W 51 St & 6 Ave",4.14897760467381,3.60175267770204,7.75073028237585,0.547224926971762,40.7606597,-73.98042047,81
2013,"Wythe Ave & Metropolitan Ave",2.23680623174294,2.07984420642648,4.31665043816943,0.156962025316456,40.716887,-73.963198,57
2013,"Bialystoker Pl & Delancey St",1.70925024342746,1.8,3.50925024342746,-0.0907497565725415,40.71622644,-73.98261206,33
2013,"Broadway & W 37 St",1.96630963972736,2.40077896786758,4.36708860759494,-0.434469328140214,40.75172632,-73.98753523,57
2013,"E 23 St & 1 Ave",4.19240506329114,4.30671859785784,8.49912366114898,-0.114313534566699,40.736502,-73.97809472,27
2013,"E 56 St & 3 Ave",2.60194741966894,2.57254138266797,5.1744888023369,0.0294060370009737,40.75934501,-73.96759673,79
2013,"E 56 St & Madison Ave",2.19026290165531,2.06309639727361,4.25335929892892,0.127166504381694,40.761573,-73.972628,33
2013,"Grand St & Greene St",2.73067185978578,2.60740019474197,5.33807205452775,0.123271665043817,40.7217000523561,-74.002381414175,45
2013,"Leonard St & Church St",0.277507302823759,0.279454722492697,0.556962025316456,-0.00194741966893863,40.717571,-74.005549,54
2013,"Liberty St & Broadway",3.94664070107108,4.07108081791626,8.01772151898734,-0.124440116845181,40.70905623,-74.01043382,67
2013,"MacDougal St & Washington Sq",3.1554040895813,3.30593962999026,6.46134371957157,-0.150535540408958,40.73226398,-73.99852205,33
2013,"Monroe St & Classon Ave",0.351898734177215,0.374488802336904,0.726387536514119,-0.0225900681596884,40.6845683,-73.95881081,19
2013,"Sullivan St & Washington Sq",4.4379746835443,4.24031158714703,8.67828627069133,0.197663096397274,40.73047747,-73.99906065,25
2013,"W 44 St & 5 Ave",2.95423563777994,2.87322297955209,5.82745861733203,0.0810126582278481,40.75500254,-73.98014437,68
2013,"W 56 St & 10 Ave",2.63972736124635,2.75774099318403,5.39746835443038,-0.118013631937683,40.768254,-73.988639,43
2013,"Washington Pl & Broadway",3.77760467380721,3.92658227848101,7.70418695228822,-0.148977604673807,40.72903917,-73.99404649,27
